Realized,Predicted,Correct
0.5200042449326148,0.03466317649238319,1
0.4222972972973027,0.03470140526030216,1
0.2815315315315351,0.03476407890052503,1
0.14076576576576755,0.034815395092614235,1
0.0,0.03482144859318552,1
2.1236333052985668,0.03481928346232117,1
0.7206094296891008,0.03521266209691794,1
-0.3475061324611617,0.0353017481281417,0
2.72820512820513,0.03526390691107127,1
1.8787075721580524,0.03566707403940916,1
1.0292100161109745,0.03577048838301217,1
0.17971246006389663,0.03588196577023442,1
1.953358580825193,0.03595746623999485,1
0.8602150537634357,0.03609128569974428,1
-0.2132196162046962,0.03618495047145832,0
0.485625485625496,0.03621405702846706,1
0.32375032375033064,0.03629907385199214,1
0.16187516187516532,0.03637646414194248,1
0.0,0.03645075808815442,1
1.063212835878602,0.03649186389550626,1
-2.792654934965566,0.036634333285497686,0
3.1286894923258535,0.03585385730535345,1
-0.17172295363480083,0.03611168304738336,0
-0.3693239670511309,0.03613232845263581,0
-0.566924980467461,0.03612171416441744,0
-0.7645259938837912,0.036069149901691605,0
1.0785824345146189,0.03601686642466233,1
-0.26676829268291735,0.03613299810202445,0
-0.5731753916698556,0.03612308366609807,0
1.0184473481937184,0.036065839747758136,1
0.7804169310068257,0.0361833325675556,1
0.5423865138199331,0.03628362470774756,1
0.30435609663304053,0.03635766344886094,1
0.6827233074151451,0.03641281322818007,1
1.4315313618384007,0.036517218378811646,1
0.48282265552461734,0.03668081950406867,1
-1.7926446128257334,0.036769996327869425,0
-1.9666432659084077,0.03640385942582217,0
-2.140641918991082,0.03622170533305273,0
-2.314640572073756,0.03606046933297145,0
-0.6357156617222248,0.035913109266679046,0
-0.35790187931440953,0.03584225450113767,0
-0.08008809690659424,0.035779593726515846,0
1.3124937381024049,0.03574395688045851,1
1.8441413950218553,0.035859398949156705,1
2.3757890519413056,0.03603265664720424,1
2.9074367088607556,0.03620107359128546,1
0.9225446857582309,0.03635299802685155,1
-0.914111597790912,0.0364198765156567,0
3.036709590620812,0.0363576266121497,1
2.163775415034519,0.03655947218416638,1
1.5216356823253654,0.0366404071464196,1
0.879495949616212,0.03672742750612539,1
0.23735621690705866,0.03680938870693346,1
1.0928961748633892,0.03685778686142775,1
0.540540540540535,0.03695099856131558,1
-0.9139784946236573,0.03702867315548976,0
-1.3564839934888773,0.03697720360647024,0
-1.7110700037267224,0.036860658580728387,0
-2.0656560139645674,0.03671908075461497,0
-2.4202420242024125,0.03657307401314427,0
0.4133784291619591,0.036434632101493926,1
0.05613772455090871,0.03643518062107865,1
-0.16831868337386924,0.03643779806565864,0
-0.618209067066311,0.03640881476758982,0
-0.6509078354743014,0.036335201991342984,0
-0.6836066038822919,0.036255774434382014,0
-0.7163053722902823,0.03616789400177395,0
-1.173910744243034,0.03607050242200368,0
-1.6315161161957858,0.035942051285097455,0
0.8495145631068013,0.03581412242676684,1
-1.7549137585238683,0.0358519707600158,0
-1.0576632365185543,0.0356798233474103,0
-0.3604127145132401,0.03557165248796165,0
0.33683780749207415,0.0354810345814094,1
-2.126144455747714,0.03548202004058961,0
-0.8107265357031546,0.03535181526902491,0
-0.37723986167871315,0.035251355123539024,0
0.5259282633848672,0.03515478002384709,1
0.8284535881670774,0.035177615275977445,1
1.1309789129492875,0.03522818898107099,1
1.4335042377314977,0.03536265288452803,1
-0.7736744377965787,0.0355327466663547,0
0.23911009460444443,0.03544884914516682,1
-2.8417340800663826,0.035442143091113834,0
1.9854824935952253,0.03507843886881902,1
1.5155466990306898,0.035208840947542244,1
1.0456109044661543,0.03532723857873931,1
0.5756751099016189,0.03543259491315564,1
-0.811738994692468,0.03546596071393111,0
-2.1823523239953957,0.0353904835489777,0
1.5767456827201487,0.0351602561421592,1
0.6335797254487963,0.03526001149648217,1
0.3209524157766393,0.03532592723308858,1
0.008325106104482338,0.03537072234703873,1
-0.30430220356767457,0.035353215396909,0
-0.010525207872857933,0.0353239781726316,0
-0.6421052631578994,0.03532041314911125,0
1.5149909948087847,0.035233044861805965,1
-0.1461072844917699,0.035426102153100644,0
-0.5468195720469082,0.03543183182682401,0
-0.9475318596020466,0.035344476944678495,0
-1.3482441471571849,0.03520732449355135,0
-0.010594342621039754,0.03504871439455626,0
-1.2608603517694439,0.03500886777730534,0
-1.2233072218049146,0.034825068087082016,0
1.738185768604028,0.03468869971588267,1
1.0876034684446867,0.03494325909881686,1
0.4370211682853453,0.03505759867669832,1
-0.21356113187399606,0.035103496694075524,0
-1.348314606741574,0.0350533130107937,0
-0.23863759626856496,0.03487227567795225,0
1.3156464064368656,0.03481624373928264,1
-1.7278385919725192,0.03501935847803359,0
-0.6167826425461282,0.034775617559400396,0
0.4942733068802627,0.03468631784090731,1
1.6053292563066535,0.03472620330717493,1
-0.33319002579536017,0.03492045320267536,0
0.7225277687911147,0.03488725946460726,1
-0.1605995717344766,0.034975438821190474,0
0.20375335120643712,0.0349731053494014,1
0.1358355674709581,0.034986154873432714,1
0.06791778373547905,0.03499654642846998,1
0.0,0.035019134011758254,1
0.0,0.03500653898266849,1
0.0,0.03499678612371838,1
-0.42808219178082085,0.034998399947147506,0
0.20421324161650212,0.03490336399263714,1
0.13614216107766808,0.03492204657070349,1
0.06807108053883404,0.03495286584542287,1
0.0,0.03496145500208603,1
1.0404376273731586,0.03494720563298139,1
0.20169851380043013,0.03519514246149161,1
0.3178302786312148,0.035265248349767984,1
0.08448621818566426,0.03534875853342168,1
-0.8159631465832725,0.035393156651840035,0
-1.7164125113522093,0.03518484563212164,0
-2.616861876121146,0.03485137877658973,0
-0.4550872250514648,0.03463070086887406,0
-0.6313268749319811,0.03457111562219885,0
-0.49293460400919864,0.03444777925841297,0
-0.011008366358433719,0.03435236438116428,0
-0.09174567812643512,0.0343013980692168,0
-0.17248298989443653,0.03425170494081548,0
-0.2532203016624379,0.03418849639796731,0
