Realized,Predicted,Correct
-0.16011462510578572,0.10573558319776215,0
0.0,0.1056825041126815,1
-0.6004910529669893,0.1056500532504147,0
0.12639905199707258,0.10551615421054199,1
0.08059670718340017,0.10548112536912622,1
0.03479436236972777,0.10546094908947759,1
-0.10302864584127436,0.10542528611969643,0
-0.2408516540522765,0.1053470737792708,0
-0.3786746622632786,0.10523032428861089,0
0.17060749801116604,0.10509714938090586,1
-0.16576805075835255,0.10506240458167221,0
0.5228647814236709,0.10495752765105475,1
0.8007425038312421,0.1050739039997493,1
0.49405864580297126,0.10525574040912643,1
0.1873747877747004,0.10534974691211048,1
-0.1193090702535704,0.10539244512217677,0
-1.0193241055406976,0.10534536717976262,0
0.5141919660508032,0.10502637712048218,1
1.030351659881501,0.10504857208129495,1
-0.6528147449111232,0.10522660899220249,0
-0.47261775845686504,0.10513061552905123,0
-0.2924207720026069,0.1050378004501446,0
-0.11222378554834878,0.10496290511298921,0
1.1201575008387366,0.10490740945278405,1
-0.19247304971528045,0.105200012273452,0
-0.28708834263353467,0.10518711709560802,0
-0.6482890915021411,0.1050820033372127,0
-0.22157823127789317,0.10495124820636123,0
0.20513262894635476,0.10488187565471563,1
0.6318434891706026,0.10486599418384186,1
0.5649177713537679,0.1049815714495252,1
0.8903909076584338,0.10506737163435569,1
0.32365984058939645,0.1052249165129569,1
-0.14024528329603658,0.10528936865385857,0
-0.19532114637790624,0.10524508199821057,0
-0.2503970094597759,0.1051818750293809,0
-0.30547287254164557,0.10509928702333943,0
-0.28003957693383263,0.1049872160879201,0
0.8630599944884132,0.10488217021398953,1
0.11172741559091204,0.1051227507188961,1
0.0,0.10515134862502237,1
-0.06713165264399985,0.10510022668400418,0
-0.1342633052879997,0.10505362746991814,0
-0.20139495793199957,0.10498103117296324,0
-0.7239257251938969,0.10486842378830846,0
0.10908967270986114,0.10468292998824917,1
-1.2333713519056322,0.10463418785516954,0
1.1099020420962002,0.10438653118169774,1
0.7274515236338523,0.10449065144036288,1
0.34500100517150434,0.1045679696917032,1
-0.03744951329084367,0.10461272832849422,0
